Number of vertices;Depth of tree;Are isomorphic;Time [ms]
2170;233;false;19288
2450;286;false;12014
1740;193;false;12372
2530;140;false;13456
1270;153;false;6398
1900;220;false;7504
2670;193;false;27758
1140;113;false;5256
2740;166;false;14574
1710;113;false;11984
2070;273;false;16962
1630;206;false;5494
1390;246;false;4070
1360;300;false;3918
2840;246;false;16522
2380;273;false;22328
2300;153;false;21942
2600;126;false;13100
2210;180;false;10172
1430;140;false;4182
2360;193;false;21436
2690;140;false;14220
2250;113;false;20516
1700;166;false;5852
2480;153;false;23794
1280;140;false;3376
2310;233;false;20870
2400;140;false;12262
1320;246;false;4046
1410;166;false;4152
2730;300;false;14364
2370;126;false;11822
1570;260;false;5626
2980;126;false;16710
1550;300;false;4842
1600;220;false;5370
1170;233;false;5484
2350;140;false;11730
2260;260;false;12192
1110;166;false;2496
2280;273;false;21608
1500;220;false;4772
1600;260;false;6042
2990;206;false;17782
2020;300;false;8360
2250;126;false;10160
2920;126;false;16476
2420;193;false;23148
2360;166;false;10570
2320;180;false;11140
1160;233;false;5480
1010;233;false;4082
2710;113;false;28216
2500;246;false;12274
1360;260;false;4020
1320;113;false;7004
1170;113;false;5496
1120;126;false;2566
2650;206;false;13532
2140;126;false;9608
2240;246;false;10814
1940;180;false;7644
1350;180;false;3816
2990;113;false;33654
2330;193;false;24418
1900;233;false;14736
2000;286;false;8354
2800;140;false;15654
2250;153;false;20560
1790;273;false;13238
1110;233;false;4938
1620;126;false;5100
2050;166;false;8602
2120;140;false;8930
1210;193;false;6018
2040;153;false;16648
1190;286;false;2974
1720;273;false;12066
1800;246;false;6786
1430;166;false;4328
1260;126;false;3152
1200;140;false;2932
2960;246;false;16830
2350;166;false;10542
1030;180;false;2174
2600;140;false;13754
1380;193;false;7742
2820;113;false;31122
2190;220;false;9544
1900;166;false;7374
1820;286;false;6832
2820;180;false;15144
2180;113;false;19296
2490;273;false;23830
1100;206;false;2506
1520;113;false;9346
1800;220;false;6514
1170;180;false;2724
2710;126;false;13506
2340;153;false;22938
2270;286;false;9954
1390;126;false;3874
2160;166;false;9304
2880;273;false;31508
1870;153;false;13646
1470;180;false;4538
2870;260;false;16314
1710;220;false;5956
1840;260;false;8188
1260;233;false;6568
2790;180;false;15080
2300;126;false;10302
1170;286;false;2838
2310;300;false;10218
2840;113;false;30854
1930;246;false;8008
2700;126;false;13862
1510;220;false;4812
2240;140;false;10712
2100;273;false;18186
2330;140;false;11922
1280;220;false;3384
2780;193;false;30036
1810;153;false;13674
2640;153;false;27218
1280;233;false;6682
2100;286;false;9178
1150;180;false;2658
2550;166;false;12570
2470;153;false;21748
2280;220;false;10886
1730;206;false;6268
2280;260;false;10226
1280;166;false;3358
2410;220;false;11766
1150;286;false;2746
2570;300;false;13490
2590;153;false;25210
2490;113;false;23536
1870;233;false;14126
2030;286;false;8652
1900;193;false;14748
2740;220;false;14594
1730;193;false;12354
1950;153;false;15372
1850;300;false;7206
1130;153;false;5190
1820;140;false;6608
2590;233;false;25924
2360;220;false;10526
1370;166;false;3858
1680;246;false;5984
2290;153;false;21196
1780;233;false;13076
2370;300;false;11348
1310;140;false;3414
1560;113;false;10042
1290;140;false;3478
2570;140;false;12810
2000;113;false;15752
2450;166;false;12178
2740;260;false;14378
1700;260;false;6200
1540;246;false;5674
2760;220;false;14756
1290;153;false;6658
2200;300;false;10428
2540;246;false;12792
1710;260;false;6310
2020;166;false;8594
2110;300;false;8978
2010;233;false;16052
2050;140;false;8202
1860;300;false;7160
2480;286;false;12182
1590;206;false;5220
2840;260;false;15946
1940;286;false;7866
2630;113;false;26770
2250;246;false;11020
2800;300;false;15196
2030;166;false;8534
2040;300;false;8794
2740;180;false;14440
2120;273;false;19004
1610;246;false;6574
2070;233;false;17498
1730;126;false;5958
2130;206;false;9676
2960;180;false;16756
1250;233;false;6362
1310;166;false;3572
2430;206;false;11562
2480;260;false;13754
2830;206;false;15382
1850;166;false;7104
2770;113;false;29204
1980;126;false;7852
1660;193;false;11264
1360;166;false;3810
3000;286;false;17502
1330;126;false;3522
2120;113;false;17792
1070;246;false;2402
2560;166;false;12486
2790;166;false;15172
2670;113;false;26940
1820;180;false;6850
1830;246;false;7374
2950;206;false;17070
2920;180;false;16464
1440;140;false;4236
2750;220;false;14724
1710;166;false;6054
2750;246;false;15290
1450;260;false;4458
1520;220;false;4744
1410;126;false;3910
1590;220;false;5210
2620;113;false;26606
2510;233;false;24350
2610;380;false;13982
1550;340;false;4970
1030;320;false;2358
2950;360;false;17462
1990;380;false;8486
2310;380;false;11160
2780;380;false;15756
2410;380;false;11846
2560;380;false;13490
2640;400;false;13934
2300;320;false;11530
2700;320;false;14366
1070;320;false;2414
2830;360;false;16238
2970;380;false;17372
2640;360;false;13764
1420;340;false;4286
1540;400;false;5110
1670;360;false;5900
1670;380;false;5844
2940;340;false;17118
1720;360;false;6198
1790;380;false;6800
1860;340;false;7110
1750;400;false;6650
1170;400;false;2978
1030;400;false;2326
2170;380;false;10146
3000;360;false;17452
2390;360;false;11734
1300;400;false;3682
1050;340;false;2470
1050;400;false;2442
1070;360;false;2498
2220;380;false;9824
2660;340;false;14282
1100;340;false;2636
2340;400;false;10894
1690;340;false;5894
1720;380;false;6292
2850;400;false;15970
2570;340;false;13778
1240;400;false;3318
1220;360;false;3186
2520;400;false;12962
1280;400;false;3492
2790;320;false;15430
2530;320;false;12636
1230;340;false;3238
2430;360;false;12086
1420;320;false;4346
2540;400;false;12826
2070;340;false;9032
1840;360;false;7202
1660;380;false;6082
2240;360;false;11078
1810;380;false;6796
2230;380;false;10960
2500;320;false;12408
1070;380;false;2492
2690;380;false;14438
1410;380;false;4362
2290;320;false;11464
2350;320;false;11626
1530;400;false;5016
2470;360;false;12220
1710;340;false;6172
2680;320;false;14408
2220;360;false;10990
2670;360;false;14180
2630;360;false;13980
1480;320;false;4584
1860;360;false;7150
1060;380;false;2424
1870;320;false;7322
2770;380;false;15616
1190;380;false;3050
1650;340;false;5760
2900;380;false;17046
2690;360;false;14680
1380;400;false;4076
2330;340;false;11124
1740;320;false;6246
1870;380;false;7368
1760;380;false;6512
1370;400;false;4000
2410;400;false;11724
2640;340;false;13724
2150;380;false;10378
2680;380;false;14410
2830;320;false;16062
1350;360;false;3750
2610;320;false;13610
1210;360;false;3076
1580;360;false;5278
1150;360;false;2850
1440;320;false;4418
2010;340;false;8626
1410;320;false;4242
1160;320;false;2860
2710;380;false;14980
1820;400;false;7104
1480;340;false;4640
2460;400;false;12338
1670;400;false;5954
2360;400;false;10982
1850;320;false;7088
2800;340;false;15580
2170;400;false;9974
2750;320;false;15112
2320;360;false;10812
1260;360;false;3414
1980;360;false;8392
1700;320;false;6116
1790;360;false;6698
1350;320;false;3792
2690;340;false;14686
1100;360;false;2626
1920;400;false;7866
1020;400;false;2270
2150;360;false;9864
2770;360;false;15314
1620;400;false;5780
1200;380;false;3112
1130;400;false;2824
1140;360;false;2794
1710;380;false;5968
1030;380;false;2348
1700;360;false;6254
1960;380;false;8230
1520;320;false;4878
1640;380;false;5754
2150;400;false;10394
2230;320;false;10328
2340;320;false;11782
2490;360;false;12140
1630;400;false;5722
2500;400;false;12870
1640;400;false;5872
1110;360;false;2620
2740;360;false;15130
2560;360;false;13008
1870;360;false;7354
2920;360;false;16884
1370;340;false;4052
2220;340;false;10856
2670;400;false;14502
2460;320;false;11978
1170;360;false;2932
1940;380;false;8012
2920;340;false;16730
2360;340;false;10972
1780;340;false;6684
2550;400;false;12976
2820;360;false;15988
2110;320;false;9284
1570;400;false;5270
2360;320;false;11414
1150;320;false;2818
1050;380;false;2438
1860;400;false;7404
2250;340;false;11124
1550;320;false;4996
2810;360;false;15890
2180;360;false;10394
1740;360;false;6300
1440;400;false;4370
2720;320;false;14722
1850;400;false;7280
2360;360;false;10984
1570;360;false;5302
2020;400;false;8704
1390;320;false;4136
1910;400;false;7772
1610;380;false;5542
2680;360;false;14496
1680;380;false;6056
1790;340;false;6706
1640;320;false;5890
1830;340;false;7086
2330;400;false;10728
1130;340;false;2764
1040;360;false;2338
2580;360;false;13540
2730;400;false;14760
2630;400;false;13656
2350;400;false;10688
2810;320;false;15682
2770;340;false;15162
1110;400;false;2698
2540;380;false;13104
1500;380;false;4920
2800;360;false;15556
2390;400;false;11600
2390;380;false;12490
1310;400;false;3598
1610;320;false;5514
2190;340;false;10716
2260;400;false;11198
1410;340;false;4224
2750;400;false;15270
2170;320;false;9904
1570;320;false;5268
2890;320;false;16638
1780;380;false;6600
1240;380;false;3292
2450;400;false;12256
1560;360;false;5328
2720;400;false;15006
1890;380;false;7796
2820;320;false;15856
1740;380;false;6412
2160;340;false;9722
1210;400;false;3154
2920;320;false;17030
2780;360;false;15262
1590;360;false;5220
2470;400;false;12116
2600;320;false;13624
2590;400;false;13620
1340;360;false;3844
2310;320;false;11608
2940;320;false;16944
1770;400;false;6472
2760;340;false;15514
2910;340;false;16720
2600;380;false;14304
1530;360;false;5066
1760;340;false;6362
2520;360;false;12994
1890;320;false;7592
1540;320;false;4930
1760;320;false;6428
1280;320;false;3364
3000;400;false;17930
2870;380;false;16540
1870;400;false;7436
1230;360;false;3246
1470;360;false;4586
2920;380;false;16700
1610;340;false;5464
1960;360;false;8064
2620;340;false;13866
2240;340;false;9884
2700;360;false;14444
1030;340;false;2332
1880;380;false;7470
2280;340;false;11372
1630;360;false;5790
1710;320;false;6356
1490;380;false;4940
2800;320;false;15764
2340;360;false;10888
2650;320;false;13932
1130;320;false;2708
1710;360;false;6292
1970;340;false;8306
2100;360;false;9386
1360;360;false;3918
2390;320;false;11310
1560;340;false;5070
2180;340;false;10312
1090;340;false;2602
1400;320;false;4206
2120;400;false;9760
2980;380;false;17956
2800;400;false;15424
2990;380;false;17462
1590;340;false;5320
1090;360;false;2600
2730;380;false;15248
1440;340;false;4516
2780;320;false;15392
1300;320;false;3624
1540;380;false;5220
2350;380;false;11686
2880;320;false;16422
1340;320;false;3810
2530;360;false;12968
2580;340;false;13132
1530;340;false;5112
2420;320;false;11684
2030;360;false;8790
1830;360;false;6974
1510;380;false;4958
2920;400;false;16770
1180;400;false;2946
2850;340;false;16234
3000;340;false;17776
1360;320;false;3942
1880;320;false;7414
2010;400;false;8608
2060;400;false;9026
2520;320;false;12746
2960;400;false;17724
2460;380;false;12216
2960;320;false;17204
1730;380;false;6968
1320;380;false;3658
1820;340;false;6878
1580;380;false;5526
1530;380;false;5140
2600;360;false;13660
1940;320;false;7968
2420;380;false;12258
2110;400;false;9692
1560;320;false;5284
1630;320;false;5604
1750;340;false;6434
1190;360;false;3046
1950;380;false;7888
2160;400;false;9266
2020;320;false;8362
2060;320;false;8820
2860;320;false;16066
1120;380;false;2706
1510;400;false;5004
2800;380;false;15988
1360;400;false;3962
2820;340;false;16154
1600;400;false;5472
1890;360;false;7486
2500;340;false;12782
2360;380;false;11290
2660;360;false;14284
1200;400;false;3188
2570;360;false;13616
2200;320;false;9842
2480;360;false;12658
1370;320;false;3892
1650;400;false;5772
1460;340;false;4472
1770;380;false;6438
2320;340;false;11258
1900;380;false;7598
2480;400;false;12566
2750;380;false;15290
2190;400;false;10888
2870;320;false;16482
2440;380;false;12930
1580;320;false;5444
1060;320;false;2370
2840;340;false;15834
2140;380;false;10008
2130;360;false;8694
1320;400;false;3752
1470;320;false;4564
2790;380;false;15378
2840;320;false;15814
2870;400;false;15982
2510;400;false;12550
2230;360;false;10806
2250;380;false;10822
2110;380;false;9628
2200;380;false;10622
1980;340;false;8134
1140;320;false;2726
1770;320;false;6542
2820;380;false;16300
1260;380;false;3414
1850;340;false;7266
1930;340;false;7714
1780;360;false;6546
2050;360;false;8748
2150;320;false;9262
1360;340;false;3872
2470;320;false;12104
2620;400;false;13414
2000;360;false;8340
1450;360;false;4472
2940;360;false;17162
1460;360;false;4572
1920;340;false;7516
2570;400;false;13310
1080;400;false;2488
2310;360;false;11112
2700;400;false;14546
2410;340;false;11408
2560;320;false;13378
2050;320;false;9036
2350;340;false;11156
2810;340;false;15694
1250;360;false;3368
1980;400;false;8236
2860;380;false;16240
2890;400;false;16610
2530;380;false;13388
1560;400;false;5064
2040;400;false;8604
2860;340;false;16274
1380;360;false;3996
2680;340;false;14406
1200;360;false;3098
2180;400;false;10586
1290;400;false;3542
1600;340;false;5338
2500;380;false;12866
2080;320;false;9162
1190;400;false;3008
2580;380;false;13476
2840;380;false;16076
2530;340;false;12774
2110;360;false;9198
1320;340;false;3776
1260;400;false;3430
1010;340;false;2240
1400;360;false;4132
2080;380;false;9066
2270;340;false;11234
2960;380;false;17646
2970;320;false;17412
2560;400;false;13340
2510;320;false;12624
2840;400;false;15994
1500;340;false;4798
2070;360;false;9130
2590;320;false;13908
2610;400;false;14132
1130;360;false;2666
2250;360;false;11362
2100;380;false;9212
1790;320;false;6776
1350;380;false;3974
1780;320;false;6686
2630;320;false;13920
2760;360;false;15554
1370;380;false;4084
2520;340;false;13110
1810;400;false;6996
1370;360;false;3994
1770;340;false;6546
1580;400;false;5298
1640;340;false;5812
2010;360;false;8322
1060;360;false;2412
1330;380;false;3730
2880;360;false;16598
2370;400;false;12094
1180;340;false;3012
2380;380;false;11710
2450;320;false;12102
1420;400;false;4358
1770;360;false;6584
2860;400;false;16186
1660;400;false;6000
2250;400;false;10750
1760;360;false;6622
2890;340;false;16778
2490;320;false;12800
2630;340;false;14160
2260;360;false;11340
2900;360;false;16368
2690;320;false;14260
1220;400;false;3202
2940;380;false;17254
1670;320;false;5994
2400;340;false;11554
1020;380;false;2202
2020;360;false;8626
2840;360;false;15814
1350;340;false;3976
1800;380;false;6900
2760;320;false;15516
1970;360;false;8062
2670;320;false;14386
2940;400;false;17372
1130;380;false;2788
2380;400;false;11134
1900;340;false;7678
1380;320;false;4002
2650;340;false;13996
1930;380;false;7810
2540;340;false;12706
2410;320;false;11628
1680;320;false;6166
2660;400;false;14344
1490;400;false;4812
2120;320;false;8696
2660;380;false;14174
2640;380;false;14110
1330;400;false;3766
2670;340;false;14364
2040;360;false;8788
2020;340;false;8838
2700;340;false;14698
2370;320;false;11488
2030;380;false;9496
1790;400;false;6734
2430;400;false;12058
2930;320;false;17142
2430;320;false;11988
1160;400;false;2962
2400;320;false;11358
1840;380;false;7124
1080;320;false;2496
1930;400;false;8024
1800;400;false;6840
1940;400;false;8214
1220;320;false;3072
2010;320;false;8622
1810;320;false;6732
1080;340;false;2542
2320;400;false;10920
2270;360;false;10844
1310;360;false;3722
1250;400;false;3444
1390;400;false;4184
2590;360;false;14002
2820;400;false;15724
2750;360;false;15662
1910;320;false;7836
2610;360;false;13346
1100;320;false;2640
2550;360;false;12918
2600;340;false;13720
2580;320;false;13346
2120;380;false;9122
2740;320;false;15128
2040;320;false;8984
1560;380;false;5048
1680;340;false;5946
1080;380;false;2500
1100;380;false;2646
2720;360;false;14936
1320;360;false;3668
2780;340;false;15966
1730;340;false;6224
1380;380;false;4158
2750;340;false;15440
1120;320;false;2656
1380;340;false;4012
1680;360;false;5998
1980;320;false;7966
2570;320;false;13344
1690;400;false;6256
1300;340;false;3634
2790;340;false;15776
1490;320;false;4774
1020;320;false;2608
1570;380;false;5088
2080;360;false;8968
1990;340;false;8450
2440;320;false;12082
2450;360;false;12128
1160;380;false;2926
2270;400;false;11028
1860;320;false;7214
1050;360;false;2348
2930;400;false;17220
2380;320;false;11382
1170;320;false;2872
1300;380;false;3652
2620;380;false;14230
1590;400;false;5444
2480;320;false;12488
1210;380;false;3140
1250;320;false;3236
2710;400;false;14570
1250;340;false;3250
1900;400;false;7716
2550;380;false;13362
2900;340;false;16774
1580;340;false;5284
2540;320;false;12912
2030;400;false;8776
2000;320;false;8170
2180;320;false;9870
2280;360;false;11086
2680;400;false;14264
1860;380;false;7398
2280;320;false;11614
1430;360;false;4492
2550;320;false;13088
1310;320;false;3620
1690;320;false;6090
1700;380;false;6180
1490;360;false;4720
2990;340;false;18228
1230;380;false;3240
1620;320;false;5534
1520;380;false;5036
2270;320;false;10938
2190;320;false;10664
2950;340;false;17286
1520;340;false;5096
2390;340;false;12428
2470;380;false;12194
1110;320;false;2700
1680;400;false;6000
2020;380;false;8946
2030;320;false;8722
1650;320;false;5754
2080;400;false;9018
1840;400;false;7206
1800;360;false;6660
1590;380;false;5420
2770;400;false;15192
2460;340;false;12068
2110;340;false;9434
1850;360;false;7262
1430;380;false;4520
2370;340;false;10936
1780;400;false;6634
1640;360;false;5700
2090;320;false;9276
1210;340;false;3180
2570;380;false;13964
2130;380;false;9616
1320;320;false;3742
1200;320;false;2994
1200;340;false;3136
1670;340;false;6004
1800;340;false;6862
1150;340;false;2894
1400;340;false;4150
2400;360;false;11566
1170;380;false;2936
2720;380;false;15054
1810;340;false;6830
2590;340;false;13856
1170;340;false;2938
2210;340;false;10152
2610;340;false;13856
2420;400;false;11802
1270;340;false;3456
2290;380;false;11420
2320;380;false;11604
1880;400;false;7362
1540;360;false;4986
1760;400;false;6544
2440;340;false;11954
1510;360;false;4864
2140;400;false;10434
2080;340;false;9092
1310;380;false;3662
1740;340;false;6508
1220;340;false;3242
1100;400;false;2588
2580;400;false;13450
1270;380;false;3508
3000;380;false;18238
1280;340;false;3534
1690;360;false;6008
2510;360;false;12794
1970;400;false;8036
1140;400;false;2882
2790;400;false;15500
1590;320;false;5224
2200;340;false;9722
1620;360;false;5442
2490;340;false;12548
2600;400;false;13568
2010;380;false;8464
2730;340;false;14924
1930;360;false;8060
2300;380;false;11330
1290;340;false;3564
2260;380;false;10108
2120;360;false;8864
1610;360;false;5532
2450;340;false;12014
2000;400;false;8262
1840;320;false;7046
2330;320;false;11514
1480;360;false;4836
1450;340;false;4572
2160;380;false;9644
2830;400;false;15720
1300;360;false;3662
1830;320;false;6870
1120;360;false;2694
2300;400;false;10930
2200;360;false;10870
2250;320;false;9978
2210;380;false;12224
1250;380;false;3292
2850;380;false;16216
1330;340;false;3720
2300;340;false;11224
2740;380;false;15636
1720;340;false;6454
1600;360;false;5344
1550;380;false;5148
1620;380;false;5652
2210;400;false;9688
2040;340;false;8892
2650;360;false;14030
2910;380;false;17002
2260;320;false;10516
1920;320;false;7730
2910;320;false;16698
1090;380;false;2566
2130;400;false;9984
1420;380;false;4364
2070;320;false;8866
2140;360;false;9274
2650;400;false;13972
1040;380;false;2278
2220;320;false;10126
2530;400;false;12868
1290;380;false;3566
2910;400;false;16696
2350;360;false;11010
1950;340;false;8230
2730;320;false;14816
2990;320;false;17756
1990;320;false;8502
1920;360;false;7700
2490;380;false;12604
1180;380;false;3008
1010;400;false;2184
1730;360;false;6276
2060;340;false;8934
2990;360;false;17332
2190;360;false;10458
2050;340;false;8760
1660;340;false;5990
1360;380;false;3990
2810;380;false;16160
1520;360;false;4904
2060;380;false;9132
2880;380;false;16404
2710;360;false;14726
1140;380;false;2874
1470;340;false;4552
1690;380;false;5998
2930;340;false;17202
2770;320;false;15478
2470;340;false;12314
1900;360;false;7630
2500;360;false;12362
2050;400;false;8984
2340;340;false;11072
1050;320;false;2364
1970;380;false;8348
2270;380;false;10856
1950;320;false;7944
1600;320;false;5466
2890;380;false;16592
2170;360;false;10226
1240;340;false;3244
1910;340;false;7474
1110;340;false;2666
1150;400;false;2942
2510;380;false;12822
1840;340;false;7110
1820;380;false;6892
2410;360;false;11556
1740;400;false;6392
1440;380;false;4478
1510;320;false;4890
1020;360;false;2216
1990;400;false;8542
2070;400;false;9340
2190;380;false;9676
1500;360;false;4774
2700;380;false;14470
1460;380;false;4512
2000;340;false;8270
2620;320;false;14080
1660;320;false;6082
1730;400;false;6344
2720;340;false;14840
2740;340;false;15202
1410;400;false;4264
1430;320;false;4414
1450;320;false;4572
1960;400;false;8324
2480;380;false;12602
1460;400;false;4484
2140;320;false;10196
2960;340;false;17566
2980;360;false;17928
1330;360;false;3754
1150;380;false;2848
2870;340;false;16324
2090;360;false;9176
2430;380;false;11886
2400;380;false;11498
2130;340;false;9678
1180;320;false;2982
1080;360;false;2548
1410;360;false;4278
2640;320;false;13730
1070;400;false;2480
1700;400;false;6352
1510;340;false;4864
2450;380;false;12180
1040;320;false;2342
1270;360;false;3486
1120;400;false;2738
1110;380;false;2600
2970;360;false;17574
2670;380;false;14324
1850;380;false;7176
1230;320;false;3162
1810;360;false;6876
2440;400;false;12182
2430;340;false;11664
1630;380;false;5660
2420;360;false;11644
1930;320;false;7870
1400;380;false;4228
1180;360;false;2982
1820;360;false;6916
1920;380;false;7770
1870;340;false;7334
2440;360;false;12226
2660;320;false;14130
1550;400;false;5074
1120;340;false;2706
2790;360;false;15430
1500;400;false;4886
1970;320;false;8234
1330;320;false;3752
1910;360;false;7498
1260;320;false;3492
1950;360;false;7792
2950;380;false;17072
1070;340;false;2482
2040;380;false;10084
2160;360;false;10082
1490;340;false;4836
1230;400;false;3308
2290;400;false;11022
2850;320;false;16094
2100;320;false;9328
1750;360;false;6330
1820;320;false;6800
1040;340;false;2344
1520;400;false;4980
1400;400;false;4138
1980;380;false;8432
2280;380;false;11212
2160;320;false;10008
1010;380;false;2244
1530;320;false;5130
2980;400;false;18094
2630;380;false;13722
2900;400;false;16716
2490;400;false;12580
2970;340;false;17186
2140;340;false;9948
1480;400;false;4760
2210;320;false;10434
1280;360;false;3562
2710;340;false;14794
1960;320;false;7894
2260;340;false;11546
2710;320;false;14674
1540;340;false;5074
2230;400;false;10716
2910;360;false;16850
2730;360;false;14966
1470;380;false;4650
2760;400;false;15156
1880;360;false;7484
1340;340;false;3864
1270;400;false;3434
1350;400;false;3964
2050;380;false;9044
1650;360;false;5898
1060;400;false;2422
1440;360;false;4378
2330;360;false;10984
2830;380;false;15898
2240;320;false;11006
1650;380;false;5886
1950;400;false;8048
2240;380;false;11540
2400;400;false;11620
1210;320;false;3072
2100;340;false;9372
1140;340;false;2766
1090;320;false;2718
2180;380;false;10672
1470;400;false;4536
2740;400;false;14874
1890;400;false;7558
1260;340;false;3346
2100;400;false;9526
1570;340;false;5226
1830;400;false;6996
2480;340;false;12202
2310;400;false;10950
1460;320;false;4482
2070;380;false;8992
2980;340;false;17418
2880;400;false;16472
2900;320;false;16796
2850;360;false;15914
1600;380;false;5596
2310;340;false;11090
1020;340;false;2400
1290;360;false;3586
1450;380;false;4632
1280;380;false;3530
2320;320;false;11436
2380;340;false;11100
2290;340;false;11148
2000;380;false;8374
1220;380;false;3282
1240;360;false;3228
1900;320;false;7732
2130;320;false;9524
2760;380;false;15012
1390;340;false;4120
1880;340;false;7422
2330;380;false;11240
2290;360;false;11064
2370;360;false;12302
2930;360;false;17194
2540;360;false;12952
2950;400;false;17406
1390;360;false;4150
2300;360;false;10800
2690;400;false;14230
3000;320;false;18320
2830;340;false;15526
2380;360;false;11160
2870;360;false;16216
1240;320;false;3172
1990;360;false;8534
2970;400;false;17568
1910;380;false;7764
2860;360;false;16162
1430;340;false;4462
2650;380;false;13850
1010;360;false;2180
1160;360;false;2884
1630;340;false;5732
1620;340;false;5676
2950;320;false;16958
2620;360;false;14298
1290;320;false;3526
1940;360;false;8178
2230;340;false;10994
2460;360;false;11994
1800;320;false;6822
2170;340;false;9372
2240;400;false;10662
1340;400;false;3776
2120;340;false;9798
1090;400;false;2534
2560;340;false;13296
1030;360;false;2328
1420;360;false;4334
2370;380;false;11174
1480;380;false;4746
2200;400;false;10436
2220;400;false;10724
1010;320;false;2978
2060;360;false;9222
2150;340;false;10276
2520;380;false;12994
2960;360;false;17278
1340;380;false;3792
1750;320;false;6298
1960;340;false;7846
1720;320;false;6310
2980;320;false;17640
1940;340;false;8008
2930;380;false;17034
1890;340;false;7444
1160;340;false;2810
2550;340;false;12704
1830;380;false;7104
1040;400;false;2322
1710;400;false;6270
1190;340;false;3078
1390;380;false;4156
2990;400;false;17826
2420;340;false;11334
2340;380;false;11366
1720;400;false;6186
1700;340;false;6210
1430;400;false;4502
2090;380;false;9190
2090;340;false;9054
2510;340;false;12800
1730;320;false;6434
1750;380;false;6386
2210;360;false;10834
1060;340;false;2436
2810;400;false;15976
1190;320;false;3002
1310;340;false;3682
1550;360;false;5108
1610;400;false;5446
1660;360;false;6054
2590;380;false;13274
2030;340;false;8920
1450;400;false;4500
2890;360;false;16476
1270;320;false;3418
2280;400;false;11000
2780;400;false;15458
2090;400;false;9142
2880;340;false;16424
1500;320;false;4766
2830;500;false;18946
2870;440;false;19112
1490;440;false;5540
1250;480;false;3906
2490;420;false;14960
2100;420;false;11006
2730;420;false;17798
1170;460;false;3528
1410;480;false;4942
1720;500;false;7506
2590;460;false;15518
1490;500;false;5612
2220;420;false;12036
1930;460;false;9184
1140;460;false;3400
2020;500;false;10436
1960;500;false;9782
2820;500;false;18918
1260;460;false;4076
1910;500;false;9202
1560;460;false;6178
1940;420;false;9518
1610;460;false;6476
2740;480;false;17876
2290;420;false;12864
2470;500;false;13674
1530;460;false;5810
1010;500;false;2584
1200;500;false;3578
2990;420;false;21220
1470;460;false;5304
1710;480;false;7412
2870;500;false;19268
2650;420;false;16734
2300;420;false;13280
1620;460;false;6712
1920;480;false;9060
2120;420;false;11110
2650;460;false;16550
2850;420;false;19242
2440;440;false;13864
2170;500;false;11866
2530;460;false;15344
2210;500;false;12368
2530;500;false;15096
1980;420;false;9838
2340;440;false;13156
2120;440;false;10764
1740;500;false;7604
2550;440;false;14366
1800;460;false;7966
2300;460;false;13178
1230;500;false;3898
1570;500;false;6156
2510;460;false;15248
1650;480;false;7044
2870;460;false;18760
2440;420;false;13560
2280;420;false;12724
2980;480;false;21624
1370;480;false;4726
2890;500;false;19728
1290;460;false;4164
1380;440;false;4830
1790;440;false;7816
2810;440;false;19000
2000;420;false;10180
1520;460;false;5766
2580;460;false;15520
2040;420;false;10388
2390;420;false;14026
2640;460;false;17366
1340;480;false;4622
2650;480;false;15968
1440;420;false;5244
2260;480;false;12588
1050;460;false;2976
1240;460;false;3942
2340;420;false;13152
1270;420;false;4122
1270;480;false;4164
2790;440;false;18652
1270;440;false;4068
1420;420;false;5042
1080;500;false;3024
1550;460;false;6254
2210;420;false;12008
1330;480;false;4416
1640;500;false;7080
1260;500;false;4040
2140;420;false;11358
1020;500;false;2662
2210;480;false;12114
1970;500;false;9674
1720;440;false;7344
2920;440;false;20292
1250;420;false;3966
2920;420;false;19626
1840;420;false;8666
1070;480;false;2946
2340;460;false;13088
1690;420;false;7326
2470;420;false;14560
1310;480;false;4328
2020;480;false;10356
1120;440;false;3148
2940;420;false;21080
1210;480;false;3720
2810;460;false;19178
2610;420;false;16544
1260;480;false;4060
1060;500;false;2920
2040;480;false;10372
2930;420;false;20210
1700;420;false;7052
2720;500;false;17232
2430;500;false;14002
2590;500;false;16110
2050;420;false;10684
2440;500;false;13864
1600;420;false;6386
1700;500;false;7316
1770;480;false;8018
1080;460;false;3004
2500;460;false;15144
1320;500;false;4308
1520;440;false;5904
2450;480;false;13332
2200;480;false;11946
1090;460;false;2994
1110;480;false;3146
1360;420;false;4758
2660;500;false;16282
2210;440;false;12084
1930;440;false;9226
1600;500;false;6688
1280;420;false;4170
1680;480;false;7006
2020;440;false;10056
1350;440;false;4574
2800;440;false;19074
1710;460;false;7232
2760;440;false;18554
1520;480;false;5920
2370;440;false;15096
1910;420;false;8988
2250;500;false;12308
2950;500;false;20980
1670;440;false;7104
2800;500;false;18560
2560;480;false;15388
1800;500;false;7792
1320;440;false;4450
2580;420;false;17492
2570;420;false;14986
1230;420;false;3786
1040;440;false;2816
1920;440;false;9096
2050;460;false;10594
2260;420;false;12348
2360;460;false;13454
1800;480;false;8020
2030;420;false;10242
2720;460;false;17546
2270;440;false;13056
1820;440;false;8342
1350;500;false;4580
2900;420;false;20244
1470;420;false;5406
2160;460;false;11472
1340;440;false;4588
1270;500;false;4176
1500;420;false;5606
2040;500;false;10412
1940;440;false;9434
2590;420;false;16138
